,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
36157,2021-05-11 13:25,1220027801,4,1,153.2486,0,0,0,0,1,0,0,1
36157,2021-05-11 13:25,1220027801,4,1,153.2486,0,0,0,0,1,0,0,1
36161,2021-05-11 13:55,1230003900,3,3,631.992,0,0,0,0,0,0,0,1
36161,2021-05-11 13:55,1230003900,3,3,631.992,0,0,0,0,0,0,0,1
36163,2021-05-11 14:30,1210017502,0,0,178.1851,0,0,1,0,1,0,1,1
36163,2021-05-11 14:30,1210017502,0,0,178.1851,0,0,1,0,1,0,1,1
36165,2021-05-11 14:40,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
36165,2021-05-11 14:40,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
36167,2021-05-11 15:00,1110000401,1,1,275.5005,0,0,0,0,1,0,0,1
36167,2021-05-11 15:00,1110000401,1,1,275.5005,0,0,0,0,1,0,0,1
36169,2021-05-11 15:10,1240003502,4,6,1848.3323,1,0,1,1,1,1,1,1
36169,2021-05-11 15:10,1240003502,4,6,1848.3323,1,0,1,1,1,1,1,1
36171,2021-05-11 15:30,1020000304,3,0,785.3329,0,0,1,1,1,0,1,1
36171,2021-05-11 15:30,1020000304,3,0,785.3329,0,0,1,1,1,0,1,1
36173,2021-05-11 15:45,1210004902,3,3,920.0914,0,0,1,1,1,0,0,1
36173,2021-05-11 15:45,1210004902,3,3,920.0914,0,0,1,1,1,0,0,1
36175,2021-05-11 15:55,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
36175,2021-05-11 15:55,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
36177,2021-05-11 16:30,1230033600,2,2,608.5468,1,1,0,1,0,1,0,1
36177,2021-05-11 16:30,1230033600,2,2,608.5468,1,1,0,1,0,1,0,1
36179,2021-05-11 16:50,1220043802,1,5,705.1631,0,0,0,1,0,0,0,1
36179,2021-05-11 16:50,1220043802,1,5,705.1631,0,0,0,1,0,0,0,1
36181,2021-05-11 17:30,1010005003,3,1,87.8799,0,0,0,0,0,0,0,1
36181,2021-05-11 17:30,1010005003,3,1,87.8799,0,0,0,0,0,0,0,1
36183,2021-05-11 18:05,1220005701,3,3,703.298,0,0,1,0,0,0,1,1
36183,2021-05-11 18:05,1220005701,3,3,703.298,0,0,1,0,0,0,1,1
36183,2021-05-11 18:05,1220005701,3,3,703.298,0,0,1,0,0,0,1,1
36183,2021-05-11 18:05,1220005701,3,3,703.298,0,0,1,0,0,0,1,1
36187,2021-05-11 18:20,1240004002,0,1,337.3167,0,0,0,0,0,0,0,1
36187,2021-05-11 18:20,1240004002,0,1,337.3167,0,0,0,0,0,0,0,1
36189,2021-05-11 18:30,1240004700,0,2,344.8866,0,0,0,0,0,0,0,1
36189,2021-05-11 18:30,1240004700,0,2,344.8866,0,0,0,0,0,0,0,1
36191,2021-05-11 20:50,1220010202,0,1,178.1654,0,1,1,1,1,0,1,1
36191,2021-05-11 20:50,1220010202,0,1,178.1654,0,1,1,1,1,0,1,1
36193,2021-05-11 21:35,1030002001,3,3,604.6409,0,0,1,0,1,0,0,1
36193,2021-05-11 21:35,1030002001,3,3,604.6409,0,0,1,0,1,0,0,1
36195,2021-05-12 6:50,1240003900,0,2,785.8749,0,0,0,0,0,0,0,1
36195,2021-05-12 6:50,1240003900,0,2,785.8749,0,0,0,0,0,0,0,1
36197,2021-05-12 7:10,1240006005,4,1,284.8477,0,0,1,0,1,0,0,1
36197,2021-05-12 7:10,1240006005,4,1,284.8477,0,0,1,0,1,0,0,1
36199,2021-05-12 7:35,1000012302,1,1,429.8082,0,0,1,0,1,1,1,1
36199,2021-05-12 7:35,1000012302,1,1,429.8082,0,0,1,0,1,1,1,1
36201,2021-05-12 8:10,1030002302,3,1,45.9761,0,0,0,0,0,0,0,1
36201,2021-05-12 8:10,1030002302,3,1,45.9761,0,0,0,0,0,0,0,1
36203,2021-05-12 9:00,1000012302,1,1,429.8082,0,0,1,0,1,1,1,1
36204,2021-05-12 9:20,1110013901,0,1,521.3873,1,0,1,0,1,0,1,1
36205,2021-05-12 9:25,1110014600,0,1,485.7821,1,0,1,1,1,0,1,1
36206,2021-05-12 10:25,1180136801,2,2,543.8265248,0,0,0,0,0,0,0,1
36210,2021-05-12 11:20,1010041900,0,1,89.607,1,0,1,0,1,0,1,1
36212,2021-05-12 11:25,1180022601,2,2,238.36,0,0,0,0,0,1,0,1
36212,2021-05-12 11:25,1180022601,2,2,238.36,0,0,0,0,0,1,0,1
36214,2021-05-12 11:40,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
36214,2021-05-12 11:40,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
36216,2021-05-12 12:20,1030000402,4,3,969.882,0,0,1,1,1,0,1,1
36216,2021-05-12 12:20,1030000402,4,3,969.882,0,0,1,1,1,0,1,1
36218,2021-05-12 13:35,1220003204,6,5,161.6776,0,1,0,0,0,0,1,1
36218,2021-05-12 13:35,1220003204,6,5,161.6776,0,1,0,0,0,0,1,1
36220,2021-05-12 13:40,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
36220,2021-05-12 13:40,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
36222,2021-05-12 13:50,1020001203,3,3,103.0509,0,0,0,0,0,0,0,1
36222,2021-05-12 13:50,1020001203,3,3,103.0509,0,0,0,0,0,0,0,1
36224,2021-05-12 13:55,1220036802,3,1,239.1504,0,0,0,0,0,0,0,1
36224,2021-05-12 13:55,1220036802,3,1,239.1504,0,0,0,0,0,0,0,1
36226,2021-05-12 14:05,1030000500,4,3,431.8115,0,0,0,0,0,0,0,1
36226,2021-05-12 14:05,1030000500,4,3,431.8115,0,0,0,0,0,0,0,1
36228,2021-05-12 14:50,1220025202,3,1,264.3893,0,0,1,0,1,0,1,1
36228,2021-05-12 14:50,1220025202,3,1,264.3893,0,0,1,0,1,0,1,1
36230,2021-05-12 14:55,1100006712,0,5,771.1946,0,0,1,1,1,0,0,1
36230,2021-05-12 14:55,1100006712,0,5,771.1946,0,0,1,1,1,0,0,1
36232,2021-05-12 15:05,1220025102,4,1,180.5022,0,0,1,0,1,0,1,1
36232,2021-05-12 15:05,1220025102,4,1,180.5022,0,0,1,0,1,0,1,1
36234,2021-05-12 15:15,1140023302,1,1,309.3784,0,0,1,1,1,0,1,1
36234,2021-05-12 15:15,1140023302,1,1,309.3784,0,0,1,1,1,0,1,1
36234,2021-05-12 15:15,1140023302,1,1,309.3784,0,0,1,1,1,0,1,1
36234,2021-05-12 15:15,1140023302,1,1,309.3784,0,0,1,1,1,0,1,1
36238,2021-05-12 15:35,1170043800,1,1,171.8171,0,0,1,1,1,0,1,1
36238,2021-05-12 15:35,1170043800,1,1,171.8171,0,0,1,1,1,0,1,1
36240,2021-05-12 15:40,1040007500,2,1,848.7485,1,0,1,1,1,1,1,1
36240,2021-05-12 15:40,1040007500,2,1,848.7485,1,0,1,1,1,1,1,1
36242,2021-05-12 16:15,1190007404,0,1,450.4233,0,0,0,0,0,0,0,1
36242,2021-05-12 16:15,1190007404,0,1,450.4233,0,0,0,0,0,0,0,1
36244,2021-05-12 16:25,1210001100,5,1,90.4927,0,0,1,0,0,0,0,1
36244,2021-05-12 16:25,1210001100,5,1,90.4927,0,0,1,0,0,0,0,1
36246,2021-05-12 16:30,1130002902,3,1,101.7069,0,0,1,0,1,0,0,1
36246,2021-05-12 16:30,1130002902,3,1,101.7069,0,0,1,0,1,0,0,1
36246,2021-05-12 16:30,1130002902,3,1,101.7069,0,0,1,0,1,0,0,1
36246,2021-05-12 16:30,1130002902,3,1,101.7069,0,0,1,0,1,0,0,1
36250,2021-05-12 16:40,1210014104,3,1,130.8508,0,0,0,0,1,0,1,1
36250,2021-05-12 16:40,1210014104,3,1,130.8508,0,0,0,0,1,0,1,1
36252,2021-05-12 16:45,1210014104,3,1,130.8508,0,0,0,0,1,0,1,1
36252,2021-05-12 16:45,1210014104,3,1,130.8508,0,0,0,0,1,0,1,1
36254,2021-05-12 16:50,1220030403,1,1,260.9894,0,0,1,0,1,0,1,1
36254,2021-05-12 16:50,1220030403,1,1,260.9894,0,0,1,0,1,0,1,1
36256,2021-05-12 16:55,1130000304,3,3,547.8859,0,0,0,0,0,0,0,1
36256,2021-05-12 16:55,1130000304,3,3,547.8859,0,0,0,0,0,0,0,1
36258,2021-05-12 17:00,1220032704,3,1,280.7408,0,0,1,0,1,0,1,1
36258,2021-05-12 17:00,1220032704,3,1,280.7408,0,0,1,0,1,0,1,1
36260,2021-05-12 17:30,1230013202,0,2,772.0084,1,1,1,1,1,0,1,1
36260,2021-05-12 17:30,1230013202,0,2,772.0084,1,1,1,1,1,0,1,1
36262,2021-05-12 17:35,1160003102,0,3,787.8486,0,0,1,1,1,0,1,1
36262,2021-05-12 17:35,1160003102,0,3,787.8486,0,0,1,1,1,0,1,1
36264,2021-05-12 17:40,1120018600,1,1,437.4521,0,0,1,1,1,0,1,1
36264,2021-05-12 17:40,1120018600,1,1,437.4521,0,0,1,1,1,0,1,1
36266,2021-05-12 17:55,1230040800,5,1,147.3467,0,0,1,0,0,0,0,1
36266,2021-05-12 17:55,1230040800,5,1,147.3467,0,0,1,0,0,0,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36268,2021-05-12 18:05,1240228201,2,0,478.9298292,0,0,1,0,0,1,0,1
36278,2021-05-12 18:10,1110013802,1,1,427.2435,1,1,1,1,1,0,1,1
36278,2021-05-12 18:10,1110013802,1,1,427.2435,1,1,1,1,1,0,1,1
36278,2021-05-12 18:10,1110013802,1,1,427.2435,1,1,1,1,1,0,1,1
36278,2021-05-12 18:10,1110013802,1,1,427.2435,1,1,1,1,1,0,1,1
36282,2021-05-12 18:15,1010004502,1,1,273.1138,0,0,1,0,1,0,1,1
36282,2021-05-12 18:15,1010004502,1,1,273.1138,0,0,1,0,1,0,1,1
36282,2021-05-12 18:15,1010004502,1,1,273.1138,0,0,1,0,1,0,1,1
36282,2021-05-12 18:15,1010004502,1,1,273.1138,0,0,1,0,1,0,1,1
36286,2021-05-12 18:20,1010004703,1,1,242.2102,1,0,1,0,0,0,1,1
36286,2021-05-12 18:20,1010004703,1,1,242.2102,1,0,1,0,0,0,1,1
36288,2021-05-12 18:35,1210064400,2,0,657.8395,0,0,1,1,1,0,1,1
36288,2021-05-12 18:35,1210064400,2,0,657.8395,0,0,1,1,1,0,1,1
36288,2021-05-12 18:35,1210064400,2,0,657.8395,0,0,1,1,1,0,1,1
36288,2021-05-12 18:35,1210064400,2,0,657.8395,0,0,1,1,1,0,1,1
36292,2021-05-12 18:40,1220041200,0,3,681.3282,0,0,0,0,0,0,0,1
36292,2021-05-12 18:40,1220041200,0,3,681.3282,0,0,0,0,0,0,0,1
36294,2021-05-12 18:45,1210027601,1,1,224.7624,0,0,0,1,1,0,0,1
36294,2021-05-12 18:45,1210027601,1,1,224.7624,0,0,0,1,1,0,0,1
36296,2021-05-12 19:10,1010012401,1,1,87.1704,0,0,0,0,0,0,0,1
36296,2021-05-12 19:10,1010012401,1,1,87.1704,0,0,0,0,0,0,0,1
36298,2021-05-12 19:15,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
36298,2021-05-12 19:15,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
36300,2021-05-12 19:35,1020057501,3,1,681.8807434,1,0,1,1,1,0,1,1
36300,2021-05-12 19:35,1020057501,3,1,681.8807434,1,0,1,1,1,0,1,1
36302,2021-05-12 19:45,1100007800,1,1,144.8059,0,0,1,0,0,0,0,1
36302,2021-05-12 19:45,1100007800,1,1,144.8059,0,0,1,0,0,0,0,1
36304,2021-05-12 19:50,1200037500,2,8,267.4518,1,0,1,1,1,0,1,1
36306,2021-05-12 20:10,1190004503,0,1,852.603,0,0,1,1,1,0,1,1
36306,2021-05-12 20:10,1190004503,0,1,852.603,0,0,1,1,1,0,1,1
36308,2021-05-12 20:20,1220003900,1,3,1544.6962,0,0,1,1,1,0,1,1
36310,2021-05-12 20:30,1020050300,2,0,1013.0277,1,1,1,1,1,0,1,1
36310,2021-05-12 20:30,1020050300,2,0,1013.0277,1,1,1,1,1,0,1,1
36312,2021-05-12 20:50,1110012900,1,1,573.7176,1,1,1,1,1,0,1,1
36312,2021-05-12 20:50,1110012900,1,1,573.7176,1,1,1,1,1,0,1,1
36314,2021-05-12 21:00,1160003502,3,1,195.0054,0,0,1,0,1,0,0,1
36316,2021-05-12 21:10,1130004301,3,3,388.747,0,0,1,0,1,0,0,1
36316,2021-05-12 21:10,1130004301,3,3,388.747,0,0,1,0,1,0,0,1
36318,2021-05-12 21:15,1190019300,2,0,382.6056,0,0,1,1,1,0,1,1
36318,2021-05-12 21:15,1190019300,2,0,382.6056,0,0,1,1,1,0,1,1
36320,2021-05-12 21:20,1020011302,0,1,1110.5426,1,1,1,0,0,0,0,1
36322,2021-05-12 21:45,1210005102,3,1,505.8112,0,0,0,0,1,0,0,1
36322,2021-05-12 21:45,1210005102,3,1,505.8112,0,0,0,0,1,0,0,1
36324,2021-05-13 7:30,1100177601,0,5,595.5225374,0,0,0,1,1,0,1,1
36324,2021-05-13 7:30,1100177601,0,5,595.5225374,0,0,0,1,1,0,1,1
36324,2021-05-13 7:30,1100177601,0,5,595.5225374,0,0,0,1,1,0,1,1
36328,2021-05-13 7:40,1130062900,2,0,122.2335,0,0,0,0,1,0,0,1
36330,2021-05-13 8:30,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36330,2021-05-13 8:30,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36330,2021-05-13 8:30,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36330,2021-05-13 8:30,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36334,2021-05-13 8:35,1000016001,1,1,426.774,0,0,0,0,0,0,1,1
36334,2021-05-13 8:35,1000016001,1,1,426.774,0,0,0,0,0,0,1,1
36336,2021-05-13 8:40,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36336,2021-05-13 8:40,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36336,2021-05-13 8:40,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36336,2021-05-13 8:40,1210004500,3,3,1105.0474,0,0,0,0,1,0,0,1
36340,2021-05-13 8:55,1180009500,0,1,271.2883,1,0,0,0,1,0,1,1
36340,2021-05-13 8:55,1180009500,0,1,271.2883,1,0,0,0,1,0,1,1
36342,2021-05-13 9:00,1040001901,1,1,141.5156,0,0,0,1,0,0,0,1
36343,2021-05-13 9:05,1130003900,0,2,1578.9316,0,0,1,1,1,1,1,1
36344,2021-05-13 9:40,1210018901,0,1,294.5123,0,1,1,1,1,0,1,1
36344,2021-05-13 9:40,1210018901,0,1,294.5123,0,1,1,1,1,0,1,1
36348,2021-05-13 10:10,1180001900,4,1,485.7595,0,0,1,1,1,0,1,1
36348,2021-05-13 10:10,1180001900,4,1,485.7595,0,0,1,1,1,0,1,1
36350,2021-05-13 10:50,1020004902,2,1,217.4327,0,0,1,0,0,0,1,1
36350,2021-05-13 10:50,1020004902,2,1,217.4327,0,0,1,0,0,0,1,1
36352,2021-05-13 11:00,1110007900,0,1,829.3616,1,0,1,1,1,1,1,1
36352,2021-05-13 11:00,1110007900,0,1,829.3616,1,0,1,1,1,1,1,1
36354,2021-05-13 11:15,1230057500,0,1,409.086,0,0,1,1,1,0,0,1
36354,2021-05-13 11:15,1230057500,0,1,409.086,0,0,1,1,1,0,0,1
36356,2021-05-13 11:20,1030001300,0,2,988.8354,0,0,0,0,0,0,0,1
36356,2021-05-13 11:20,1030001300,0,2,988.8354,0,0,0,0,0,0,0,1
36358,2021-05-13 11:45,1020008601,4,1,292.1503,0,0,0,0,0,0,0,1
36358,2021-05-13 11:45,1020008601,4,1,292.1503,0,0,0,0,0,0,0,1
36360,2021-05-13 12:20,1030029600,2,5,571.0209,0,0,0,0,0,0,0,1
36360,2021-05-13 12:20,1030029600,2,5,571.0209,0,0,0,0,0,0,0,1
36362,2021-05-13 12:40,1030036300,2,0,538.2698,0,1,1,1,1,1,1,1
36364,2021-05-13 12:55,1060004101,1,3,1305.9439,0,0,0,0,0,0,1,1
36364,2021-05-13 12:55,1060004101,1,3,1305.9439,0,0,0,0,0,0,1,1
36366,2021-05-13 13:00,1030001800,1,3,2553.0192,0,0,0,0,1,0,1,1
36366,2021-05-13 13:00,1030001800,1,3,2553.0192,0,0,0,0,1,0,1,1
36368,2021-05-13 13:05,1100040600,2,2,308.697,0,0,0,0,0,0,0,1
36368,2021-05-13 13:05,1100040600,2,2,308.697,0,0,0,0,0,0,0,1
36368,2021-05-13 13:05,1100040600,2,2,308.697,0,0,0,0,0,0,0,1
36368,2021-05-13 13:05,1100040600,2,2,308.697,0,0,0,0,0,0,0,1
36372,2021-05-13 13:25,1020000601,3,3,1061.2815,0,0,1,1,1,0,1,1
36372,2021-05-13 13:25,1020000601,3,3,1061.2815,0,0,1,1,1,0,1,1
36374,2021-05-13 14:25,1210030305,0,1,337.2687,0,1,1,1,0,0,1,1
36374,2021-05-13 14:25,1210030305,0,1,337.2687,0,1,1,1,0,0,1,1
36376,2021-05-13 15:05,1130002303,3,3,532.1719,0,0,1,1,1,0,1,1
36376,2021-05-13 15:05,1130002303,3,3,532.1719,0,0,1,1,1,0,1,1
36376,2021-05-13 15:05,1130002303,3,3,532.1719,0,0,1,1,1,0,1,1
36376,2021-05-13 15:05,1130002303,3,3,532.1719,0,0,1,1,1,0,1,1
36380,2021-05-13 15:10,1220001703,1,3,1226.6639,0,0,1,1,1,0,1,1
36380,2021-05-13 15:10,1220001703,1,3,1226.6639,0,0,1,1,1,0,1,1
36380,2021-05-13 15:10,1220001703,1,3,1226.6639,0,0,1,1,1,0,1,1
36380,2021-05-13 15:10,1220001703,1,3,1226.6639,0,0,1,1,1,0,1,1
36384,2021-05-13 16:05,1230004800,3,3,738.225,0,0,0,0,1,1,0,1
36384,2021-05-13 16:05,1230004800,3,3,738.225,0,0,0,0,1,1,0,1
36386,2021-05-13 16:25,1220231900,0,1,1223.1115,1,0,1,0,1,0,1,1
36386,2021-05-13 16:25,1220231900,0,1,1223.1115,1,0,1,0,1,0,1,1
36388,2021-05-13 16:35,1220023302,3,1,320.6147,0,0,1,1,1,0,1,1
36388,2021-05-13 16:35,1220023302,3,1,320.6147,0,0,1,1,1,0,1,1
36388,2021-05-13 16:35,1220023302,3,1,320.6147,0,0,1,1,1,0,1,1
36392,2021-05-13 17:30,1220005502,4,3,1105.0709,0,0,0,0,1,1,1,1
36392,2021-05-13 17:30,1220005502,4,3,1105.0709,0,0,0,0,1,1,1,1
36392,2021-05-13 17:30,1220005502,4,3,1105.0709,0,0,0,0,1,1,1,1
36392,2021-05-13 17:30,1220005502,4,3,1105.0709,0,0,0,0,1,1,1,1
36396,2021-05-13 17:45,1150004502,3,3,2107.4362,1,0,0,1,1,0,0,1
36396,2021-05-13 17:45,1150004502,3,3,2107.4362,1,0,0,1,1,0,0,1
36396,2021-05-13 17:45,1150004502,3,3,2107.4362,1,0,0,1,1,0,0,1
36396,2021-05-13 17:45,1150004502,3,3,2107.4362,1,0,0,1,1,0,0,1
36400,2021-05-13 18:00,1130003003,3,1,56.0125,0,0,1,0,0,0,1,1
36400,2021-05-13 18:00,1130003003,3,1,56.0125,0,0,1,0,0,0,1,1
36400,2021-05-13 18:00,1130003003,3,1,56.0125,0,0,1,0,0,0,1,1
36400,2021-05-13 18:00,1130003003,3,1,56.0125,0,0,1,0,0,0,1,1
36404,2021-05-13 18:10,1030028600,0,2,483.5589,0,0,0,0,0,0,0,1
36404,2021-05-13 18:10,1030028600,0,2,483.5589,0,0,0,0,0,0,0,1
36406,2021-05-13 18:30,1180108000,2,0,442.8687,0,0,1,0,1,0,0,1
36406,2021-05-13 18:30,1180108000,2,0,442.8687,0,0,1,0,1,0,0,1
36406,2021-05-13 18:30,1180108000,2,0,442.8687,0,0,1,0,1,0,0,1
36406,2021-05-13 18:30,1180108000,2,0,442.8687,0,0,1,0,1,0,0,1
36410,2021-05-13 18:35,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
36410,2021-05-13 18:35,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
36412,2021-05-13 18:45,1130090200,1,1,792.365,0,0,0,0,0,0,0,1
36412,2021-05-13 18:45,1130090200,1,1,792.365,0,0,0,0,0,0,0,1
36414,2021-05-13 20:50,1150002303,3,3,900.1039,0,0,1,1,1,0,1,1
36414,2021-05-13 20:50,1150002303,3,3,900.1039,0,0,1,1,1,0,1,1
36416,2021-05-14 7:35,1180119600,0,1,900.3006,0,0,1,1,1,1,1,1
36416,2021-05-14 7:35,1180119600,0,1,900.3006,0,0,1,1,1,1,1,1
36416,2021-05-14 7:35,1180119600,0,1,900.3006,0,0,1,1,1,1,1,1
36416,2021-05-14 7:35,1180119600,0,1,900.3006,0,0,1,1,1,1,1,1
36420,2021-05-14 7:40,1130001902,3,3,300.2874,0,0,0,0,0,0,0,1
36422,2021-05-14 7:45,1130002302,3,3,499.3242,0,0,0,0,0,0,0,1
36422,2021-05-14 7:45,1130002302,3,3,499.3242,0,0,0,0,0,0,0,1
36424,2021-05-14 8:05,1050009901,1,5,306.5536,0,0,1,1,1,0,1,1
36424,2021-05-14 8:05,1050009901,1,5,306.5536,0,0,1,1,1,0,1,1
36424,2021-05-14 8:05,1050009901,1,5,306.5536,0,0,1,1,1,0,1,1
36428,2021-05-14 8:10,1120064100,1,3,808.1248,0,0,1,1,1,0,1,1
36428,2021-05-14 8:10,1120064100,1,3,808.1248,0,0,1,1,1,0,1,1
36430,2021-05-14 8:20,1140282001,0,3,5979.521529,1,1,1,1,1,1,1,1
36434,2021-05-14 8:50,1000002602,1,4,1073.9724,0,0,1,0,0,0,0,1
36434,2021-05-14 8:50,1000002602,1,4,1073.9724,0,0,1,0,0,0,0,1
36436,2021-05-14 8:55,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
36436,2021-05-14 8:55,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
36438,2021-05-14 9:25,1000048200,1,1,1692.6624,0,0,1,1,1,1,1,1
36440,2021-05-14 9:35,1040041700,2,0,175.3986,1,0,1,0,0,1,0,1
36440,2021-05-14 9:35,1040041700,2,0,175.3986,1,0,1,0,0,1,0,1
36440,2021-05-14 9:35,1040041700,2,0,175.3986,1,0,1,0,0,1,0,1
36440,2021-05-14 9:35,1040041700,2,0,175.3986,1,0,1,0,0,1,0,1
36444,2021-05-14 9:40,1200002502,3,1,227.919,0,0,1,0,0,0,1,1
36444,2021-05-14 9:40,1200002502,3,1,227.919,0,0,1,0,0,0,1,1
36444,2021-05-14 9:40,1200002502,3,1,227.919,0,0,1,0,0,0,1,1
36448,2021-05-14 9:50,1200052401,2,5,103.0195129,1,0,0,0,0,0,0,1
36448,2021-05-14 9:50,1200052401,2,5,103.0195129,1,0,0,0,0,0,0,1
36450,2021-05-14 9:55,1030000304,4,3,913.1489,0,0,1,1,1,0,1,1
36450,2021-05-14 9:55,1030000304,4,3,913.1489,0,0,1,1,1,0,1,1
36452,2021-05-14 10:05,1050009703,0,2,51.6484,0,0,0,0,0,0,1,1
36452,2021-05-14 10:05,1050009703,0,2,51.6484,0,0,0,0,0,0,1,1
36452,2021-05-14 10:05,1050009703,0,2,51.6484,0,0,0,0,0,0,1,1
36452,2021-05-14 10:05,1050009703,0,2,51.6484,0,0,0,0,0,0,1,1
36456,2021-05-14 10:20,1180019302,1,1,254.8428,0,0,1,1,1,0,1,1
36456,2021-05-14 10:20,1180019302,1,1,254.8428,0,0,1,1,1,0,1,1
36458,2021-05-14 10:40,1200024400,2,1,28.7874,1,0,0,0,0,0,0,1
36458,2021-05-14 10:40,1200024400,2,1,28.7874,1,0,0,0,0,0,0,1
36460,2021-05-14 10:45,1110008001,0,1,826.316,1,1,1,1,1,1,1,1
36460,2021-05-14 10:45,1110008001,0,1,826.316,1,1,1,1,1,1,1,1
36462,2021-05-14 10:50,1120010507,1,5,202.2802,0,0,1,0,1,0,1,1
36462,2021-05-14 10:50,1120010507,1,5,202.2802,0,0,1,0,1,0,1,1
36464,2021-05-14 11:00,1060000900,1,1,196.3854,0,0,1,0,0,0,0,1
36466,2021-05-14 11:10,1200004801,3,1,574.6973,0,0,1,0,1,0,1,1
36466,2021-05-14 11:10,1200004801,3,1,574.6973,0,0,1,0,1,0,1,1
36468,2021-05-14 11:15,1210021200,0,0,677.0131,0,1,1,1,1,1,1,1
36468,2021-05-14 11:15,1210021200,0,0,677.0131,0,1,1,1,1,1,1,1
36470,2021-05-14 11:35,1230434400,1,1,469.1437,0,0,1,0,0,0,0,1
36470,2021-05-14 11:35,1230434400,1,1,469.1437,0,0,1,0,0,0,0,1
36472,2021-05-14 11:45,1220038002,4,5,195.2553,0,0,0,0,0,0,0,1
36472,2021-05-14 11:45,1220038002,4,5,195.2553,0,0,0,0,0,0,0,1
36474,2021-05-14 11:50,1130090100,1,1,792.3454,0,0,0,0,0,0,0,1
36474,2021-05-14 11:50,1130090100,1,1,792.3454,0,0,0,0,0,0,0,1
36476,2021-05-14 11:55,1030001902,3,3,1118.7726,0,0,1,1,1,1,1,1
36476,2021-05-14 11:55,1030001902,3,3,1118.7726,0,0,1,1,1,1,1,1
36480,2021-05-14 12:15,1070009100,2,2,909.4429,1,0,1,1,1,1,1,1
36480,2021-05-14 12:15,1070009100,2,2,909.4429,1,0,1,1,1,1,1,1
36482,2021-05-14 12:20,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
36482,2021-05-14 12:20,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
36484,2021-05-14 12:25,1210056400,0,1,659.0468,0,1,1,0,1,0,1,1
36484,2021-05-14 12:25,1210056400,0,1,659.0468,0,1,1,0,1,0,1,1
36486,2021-05-14 12:35,1010003702,1,1,261.4659,0,0,1,0,1,0,1,1
36486,2021-05-14 12:35,1010003702,1,1,261.4659,0,0,1,0,1,0,1,1
36488,2021-05-14 12:40,1200003602,0,1,146.9861,0,0,1,0,1,0,1,1
36488,2021-05-14 12:40,1200003602,0,1,146.9861,0,0,1,0,1,0,1,1
36490,2021-05-14 12:45,1180003003,1,5,664.6645,1,1,1,0,1,0,1,1
36490,2021-05-14 12:45,1180003003,1,5,664.6645,1,1,1,0,1,0,1,1
36492,2021-05-14 12:55,1210025802,3,1,401.4861,0,0,0,0,0,0,0,1
36492,2021-05-14 12:55,1210025802,3,1,401.4861,0,0,0,0,0,0,0,1
36494,2021-05-14 13:10,1210021605,3,1,385.491,0,0,1,0,1,0,0,1
36494,2021-05-14 13:10,1210021605,3,1,385.491,0,0,1,0,1,0,0,1
36494,2021-05-14 13:10,1210021605,3,1,385.491,0,0,1,0,1,0,0,1
36494,2021-05-14 13:10,1210021605,3,1,385.491,0,0,1,0,1,0,0,1
36498,2021-05-14 13:30,1230009903,1,1,132.6633,0,1,1,0,1,0,1,1
36498,2021-05-14 13:30,1230009903,1,1,132.6633,0,1,1,0,1,0,1,1
