,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
20969,2020-11-15 9:45,1070067700,0,1,88.7582,1,0,0,0,0,0,0,0
20971,2020-11-15 9:50,1010025100,3,1,92.8073,0,0,0,0,0,0,0,0
20971,2020-11-15 9:50,1010025100,3,1,92.8073,0,0,0,0,0,0,0,0
20971,2020-11-15 9:50,1010025100,3,1,92.8073,0,0,0,0,0,0,0,0
20971,2020-11-15 9:50,1010025100,3,1,92.8073,0,0,0,0,0,0,0,0
20975,2020-11-15 9:55,1060015904,1,1,106.3412,0,0,1,0,0,0,1,0
20975,2020-11-15 9:55,1060015904,1,1,106.3412,0,0,1,0,0,0,1,0
20977,2020-11-15 10:00,1020011102,1,1,288.4666,0,1,1,1,1,0,1,0
20977,2020-11-15 10:00,1020011102,1,1,288.4666,0,1,1,1,1,0,1,0
20977,2020-11-15 10:00,1020011102,1,1,288.4666,0,1,1,1,1,0,1,0
20977,2020-11-15 10:00,1020011102,1,1,288.4666,0,1,1,1,1,0,1,0
20981,2020-11-15 10:05,1180063700,2,1,299.4535,0,0,1,1,1,1,1,0
20981,2020-11-15 10:05,1180063700,2,1,299.4535,0,0,1,1,1,1,1,0
20983,2020-11-15 10:50,1240043700,0,0,377.087,0,0,0,0,1,0,0,0
20983,2020-11-15 10:50,1240043700,0,0,377.087,0,0,0,0,1,0,0,0
20985,2020-11-15 11:05,1220029602,3,1,82.5531,0,0,0,0,1,0,1,0
20985,2020-11-15 11:05,1220029602,3,1,82.5531,0,0,0,0,1,0,1,0
20987,2020-11-15 11:50,1220342100,0,1,218.628,1,0,0,0,0,0,0,0
20987,2020-11-15 11:50,1220342100,0,1,218.628,1,0,0,0,0,0,0,0
20987,2020-11-15 11:50,1220342100,0,1,218.628,1,0,0,0,0,0,0,0
20987,2020-11-15 11:50,1220342100,0,1,218.628,1,0,0,0,0,0,0,0
20987,2020-11-15 11:50,1220342100,0,1,218.628,1,0,0,0,0,0,0,0
20995,2020-11-15 12:00,1150343600,0,4,346.7668,1,0,1,0,0,0,0,0
20996,2020-11-15 12:05,1220040600,1,3,386.0004,1,1,1,0,1,0,1,0
20998,2020-11-15 13:30,1140061300,0,3,96.0001,0,0,1,0,0,0,1,0
20998,2020-11-15 13:30,1140061300,0,3,96.0001,0,0,1,0,0,0,1,0
21000,2020-11-15 13:40,1020001403,2,5,710.8335,0,0,1,0,1,0,1,0
21000,2020-11-15 13:40,1020001403,2,5,710.8335,0,0,1,0,1,0,1,0
21002,2020-11-15 14:05,1220045500,0,3,215.8968,0,0,1,0,0,0,0,0
21002,2020-11-15 14:05,1220045500,0,3,215.8968,0,0,1,0,0,0,0,0
21004,2020-11-15 14:15,1000029200,0,3,203.2777,1,1,0,0,1,0,1,0
21004,2020-11-15 14:15,1000029200,0,3,203.2777,1,1,0,0,1,0,1,0
21006,2020-11-15 14:30,1140042500,1,0,32.4557,0,0,0,0,0,0,0,0
21006,2020-11-15 14:30,1140042500,1,0,32.4557,0,0,0,0,0,0,0,0
21008,2020-11-15 14:35,1070024900,0,3,250.2648,1,0,1,0,0,0,0,0
21008,2020-11-15 14:35,1070024900,0,3,250.2648,1,0,1,0,0,0,0,0
21010,2020-11-15 14:45,1060010603,0,3,65.1284,0,0,1,0,0,0,1,0
21010,2020-11-15 14:45,1060010603,0,3,65.1284,0,0,1,0,0,0,1,0
21012,2020-11-15 15:00,1220034803,2,1,231.361,0,0,1,0,1,0,0,0
21014,2020-11-15 15:10,1160005801,4,1,178.5403,0,0,1,0,1,0,1,0
21014,2020-11-15 15:10,1160005801,4,1,178.5403,0,0,1,0,1,0,1,0
21014,2020-11-15 15:10,1160005801,4,1,178.5403,0,0,1,0,1,0,1,0
21014,2020-11-15 15:10,1160005801,4,1,178.5403,0,0,1,0,1,0,1,0
21018,2020-11-15 15:15,1110002403,3,2,214.24,0,0,0,0,0,0,0,0
21018,2020-11-15 15:15,1110002403,3,2,214.24,0,0,0,0,0,0,0,0
21020,2020-11-15 15:35,1160071101,0,4,24.6287,0,1,0,1,0,0,0,0
21020,2020-11-15 15:35,1160071101,0,4,24.6287,0,1,0,1,0,0,0,0
21024,2020-11-15 16:00,1150073000,0,3,314.9231,0,0,1,1,1,1,0,0
21024,2020-11-15 16:00,1150073000,0,3,314.9231,0,0,1,1,1,1,0,0
21024,2020-11-15 16:00,1150073000,0,3,314.9231,0,0,1,1,1,1,0,0
21024,2020-11-15 16:00,1150073000,0,3,314.9231,0,0,1,1,1,1,0,0
21028,2020-11-15 16:15,1210027301,3,1,64.9419,0,0,0,0,1,0,0,0
21028,2020-11-15 16:15,1210027301,3,1,64.9419,0,0,0,0,1,0,0,0
21030,2020-11-15 16:25,1220033800,1,3,283.2662,1,1,1,0,1,0,1,0
21030,2020-11-15 16:25,1220033800,1,3,283.2662,1,1,1,0,1,0,1,0
21032,2020-11-15 16:35,1230085600,0,0,300.4146,0,0,0,0,1,0,0,0
21032,2020-11-15 16:35,1230085600,0,0,300.4146,0,0,0,0,1,0,0,0
21036,2020-11-15 16:40,1080005205,3,1,117.7951,0,0,1,0,0,0,1,0
21036,2020-11-15 16:40,1080005205,3,1,117.7951,0,0,1,0,0,0,1,0
21038,2020-11-15 17:40,1110081200,0,0,152.578,0,0,0,0,0,0,0,0
21038,2020-11-15 17:40,1110081200,0,0,152.578,0,0,0,0,0,0,0,0
21040,2020-11-15 17:45,1100051200,0,3,408.5364,0,0,1,0,1,1,1,0
21042,2020-11-15 18:10,1080010700,0,3,430.7126,0,1,1,0,1,0,1,0
21042,2020-11-15 18:10,1080010700,0,3,430.7126,0,1,1,0,1,0,1,0
21042,2020-11-15 18:10,1080010700,0,3,430.7126,0,1,1,0,1,0,1,0
21046,2020-11-15 18:15,1180016206,1,1,111.488,0,0,0,0,0,0,0,0
21046,2020-11-15 18:15,1180016206,1,1,111.488,0,0,0,0,0,0,0,0
21048,2020-11-15 18:25,1000003501,3,1,77.0928,0,0,1,0,0,0,1,0
21048,2020-11-15 18:25,1000003501,3,1,77.0928,0,0,1,0,0,0,1,0
21050,2020-11-15 19:05,1040014201,3,1,989.0031,1,0,1,1,1,1,1,0
21052,2020-11-15 19:25,1220335300,0,2,88.9793,1,0,0,1,0,0,0,0
21052,2020-11-15 19:25,1220335300,0,2,88.9793,1,0,0,1,0,0,0,0
21054,2020-11-15 19:30,1070035700,0,3,34.4919,0,0,0,0,0,0,0,0
21057,2020-11-15 19:55,1210049000,0,3,284.0378,0,0,1,0,0,0,1,0
21057,2020-11-15 19:55,1210049000,0,3,284.0378,0,0,1,0,0,0,1,0
21059,2020-11-15 20:10,1230057100,0,3,94.9909,1,0,1,0,0,0,1,0
21059,2020-11-15 20:10,1230057100,0,3,94.9909,1,0,1,0,0,0,1,0
21061,2020-11-15 20:35,1080012903,1,1,207.2765,0,0,1,1,0,0,1,0
21061,2020-11-15 20:35,1080012903,1,1,207.2765,0,0,1,1,0,0,1,0
21063,2020-11-15 20:50,1050009201,1,2,219.8074,0,0,1,0,0,0,1,0
21063,2020-11-15 20:50,1050009201,1,2,219.8074,0,0,1,0,0,0,1,0
21065,2020-11-15 21:00,1220051100,0,3,104.6181,0,1,1,0,1,0,1,0
21067,2020-11-15 21:05,1110002902,3,1,219.6436,0,0,1,0,1,0,1,0
21067,2020-11-15 21:05,1110002902,3,1,219.6436,0,0,1,0,1,0,1,0
21069,2020-11-16 7:05,1240049400,0,3,339.1831,1,0,0,0,0,1,0,0
21069,2020-11-16 7:05,1240049400,0,3,339.1831,1,0,0,0,0,1,0,0
21071,2020-11-16 7:15,1210006602,3,5,913.8138,0,0,0,0,0,0,0,0
21071,2020-11-16 7:15,1210006602,3,5,913.8138,0,0,0,0,0,0,0,0
21073,2020-11-16 7:55,1020037600,0,3,274.7338,1,0,1,0,1,0,1,0
21073,2020-11-16 7:55,1020037600,0,3,274.7338,1,0,1,0,1,0,1,0
21075,2020-11-16 8:00,1090024000,0,4,89.1694,0,0,1,0,0,0,0,0
21075,2020-11-16 8:00,1090024000,0,4,89.1694,0,0,1,0,0,0,0,0
21077,2020-11-16 8:15,1240012701,0,3,157.7522,1,0,0,0,0,0,0,0
21077,2020-11-16 8:15,1240012701,0,3,157.7522,1,0,0,0,0,0,0,0
21077,2020-11-16 8:15,1240012701,0,3,157.7522,1,0,0,0,0,0,0,0
21077,2020-11-16 8:15,1240012701,0,3,157.7522,1,0,0,0,0,0,0,0
21081,2020-11-16 8:25,1210058300,0,1,316.3713,0,0,0,0,1,0,0,0
21081,2020-11-16 8:25,1210058300,0,1,316.3713,0,0,0,0,1,0,0,0
21085,2020-11-16 8:45,1030060500,3,2,288.0259,0,0,0,0,0,0,0,0
21085,2020-11-16 8:45,1030060500,3,2,288.0259,0,0,0,0,0,0,0,0
21087,2020-11-16 8:50,1220063800,0,3,301.3121,1,1,1,0,1,0,1,0
21087,2020-11-16 8:50,1220063800,0,3,301.3121,1,1,1,0,1,0,1,0
21091,2020-11-16 9:05,1190017101,0,3,238.7619,0,0,1,1,0,0,0,0
21094,2020-11-16 9:45,1220060100,0,2,344.7931,0,0,1,0,0,0,1,0
21094,2020-11-16 9:45,1220060100,0,2,344.7931,0,0,1,0,0,0,1,0
21094,2020-11-16 9:45,1220060100,0,2,344.7931,0,0,1,0,0,0,1,0
21094,2020-11-16 9:45,1220060100,0,2,344.7931,0,0,1,0,0,0,1,0
21100,2020-11-16 9:50,1060008803,1,1,350.4722,0,0,0,0,1,0,0,0
21100,2020-11-16 9:50,1060008803,1,1,350.4722,0,0,0,0,1,0,0,0
21105,2020-11-16 10:05,1150009101,1,3,141.8725,0,0,1,0,0,0,0,0
21106,2020-11-16 10:10,1210019101,1,3,401.7162,0,1,1,1,1,1,1,0
21106,2020-11-16 10:10,1210019101,1,3,401.7162,0,1,1,1,1,1,1,0
21109,2020-11-16 10:35,1200008801,0,1,73.7631,0,0,1,0,1,0,0,0
21109,2020-11-16 10:35,1200008801,0,1,73.7631,0,0,1,0,1,0,0,0
21109,2020-11-16 10:35,1200008801,0,1,73.7631,0,0,1,0,1,0,0,0
21109,2020-11-16 10:35,1200008801,0,1,73.7631,0,0,1,0,1,0,0,0
21113,2020-11-16 10:55,1160009902,1,1,210.1262,0,0,1,0,0,0,0,0
21113,2020-11-16 10:55,1160009902,1,1,210.1262,0,0,1,0,0,0,0,0
21113,2020-11-16 10:55,1160009902,1,1,210.1262,0,0,1,0,0,0,0,0
21117,2020-11-16 11:05,1140278100,0,3,322.6499,0,0,1,1,0,0,1,0
21119,2020-11-16 11:25,1120008002,1,1,403.8467,0,1,1,1,1,0,1,0
21119,2020-11-16 11:25,1120008002,1,1,403.8467,0,1,1,1,1,0,1,0
21119,2020-11-16 11:25,1120008002,1,1,403.8467,0,1,1,1,1,0,1,0
21119,2020-11-16 11:25,1120008002,1,1,403.8467,0,1,1,1,1,0,1,0
21123,2020-11-16 11:55,1070017004,1,3,102.4687,0,0,0,0,0,0,0,0
21123,2020-11-16 11:55,1070017004,1,3,102.4687,0,0,0,0,0,0,0,0
21123,2020-11-16 11:55,1070017004,1,3,102.4687,0,0,0,0,0,0,0,0
21127,2020-11-16 12:15,1220095900,0,3,89.2409,1,0,0,0,1,0,0,0
21127,2020-11-16 12:15,1220095900,0,3,89.2409,1,0,0,0,1,0,0,0
21127,2020-11-16 12:15,1220095900,0,3,89.2409,1,0,0,0,1,0,0,0
21127,2020-11-16 12:15,1220095900,0,3,89.2409,1,0,0,0,1,0,0,0
21131,2020-11-16 12:20,1190048600,0,3,266.9673,0,0,1,0,1,0,1,0
21133,2020-11-16 12:35,1150045401,0,3,684.9871,1,0,1,1,0,1,1,0
21133,2020-11-16 12:35,1150045401,0,3,684.9871,1,0,1,1,0,1,1,0
21137,2020-11-16 13:00,1050006104,3,2,52.9295,0,0,0,0,0,0,0,0
21137,2020-11-16 13:00,1050006104,3,2,52.9295,0,0,0,0,0,0,0,0
21139,2020-11-16 13:45,1150417700,0,3,187.1409,0,0,1,0,0,0,0,0
21139,2020-11-16 13:45,1150417700,0,3,187.1409,0,0,1,0,0,0,0,0
21139,2020-11-16 13:45,1150417700,0,3,187.1409,0,0,1,0,0,0,0,0
21143,2020-11-16 13:55,1110002401,3,1,508.6902,0,1,0,1,1,0,0,0
21143,2020-11-16 13:55,1110002401,3,1,508.6902,0,1,0,1,1,0,0,0
21145,2020-11-16 14:10,1190006502,1,1,124.3088,0,0,0,0,0,0,0,0
21145,2020-11-16 14:10,1190006502,1,1,124.3088,0,0,0,0,0,0,0,0
21145,2020-11-16 14:10,1190006502,1,1,124.3088,0,0,0,0,0,0,0,0
21145,2020-11-16 14:10,1190006502,1,1,124.3088,0,0,0,0,0,0,0,0
21149,2020-11-16 14:20,1160012903,2,3,129.5197,0,0,1,0,0,0,0,0
21149,2020-11-16 14:20,1160012903,2,3,129.5197,0,0,1,0,0,0,0,0
21151,2020-11-16 14:40,1170026200,0,3,359.5597,0,0,1,0,1,0,1,0
21153,2020-11-16 14:45,1120028900,0,4,310.8379,0,0,1,1,0,0,0,0
21155,2020-11-16 14:55,1220006702,3,2,667.3797,1,0,0,0,1,0,0,0
21155,2020-11-16 14:55,1220006702,3,2,667.3797,1,0,0,0,1,0,0,0
21157,2020-11-16 15:00,1140005901,1,1,114.6744,0,0,0,0,0,0,0,0
21157,2020-11-16 15:00,1140005901,1,1,114.6744,0,0,0,0,0,0,0,0
21159,2020-11-16 15:35,1170001501,3,0,325.535,0,0,0,0,0,0,0,0
21159,2020-11-16 15:35,1170001501,3,0,325.535,0,0,0,0,0,0,0,0
21161,2020-11-16 16:15,1210003700,0,1,331.8785,0,0,0,0,0,0,0,0
21161,2020-11-16 16:15,1210003700,0,1,331.8785,0,0,0,0,0,0,0,0
21163,2020-11-16 16:35,1190044900,1,1,522.2399,1,0,0,0,0,0,0,0
21163,2020-11-16 16:35,1190044900,1,1,522.2399,1,0,0,0,0,0,0,0
21165,2020-11-16 16:40,1120026900,0,3,146.0069,1,0,0,0,0,0,0,0
21165,2020-11-16 16:40,1120026900,0,3,146.0069,1,0,0,0,0,0,0,0
21167,2020-11-16 17:00,1230431400,0,3,265.928,1,0,1,0,1,0,1,0
21168,2020-11-16 18:00,1080034700,0,3,206.6259,0,1,0,0,0,0,0,0
21168,2020-11-16 18:00,1080034700,0,3,206.6259,0,1,0,0,0,0,0,0
21170,2020-11-16 18:10,1220088800,0,0,187.8848,1,0,0,0,0,0,0,0
21170,2020-11-16 18:10,1220088800,0,0,187.8848,1,0,0,0,0,0,0,0
21172,2020-11-16 18:55,1170001804,1,0,814.9665,0,0,1,1,0,0,1,0
21172,2020-11-16 18:55,1170001804,1,0,814.9665,0,0,1,1,0,0,1,0
21174,2020-11-16 19:05,1100078100,0,3,364.5975,0,0,1,1,0,0,0,0
21176,2020-11-16 19:15,1010053400,2,1,127.4427,0,0,1,1,0,0,1,0
21176,2020-11-16 19:15,1010053400,2,1,127.4427,0,0,1,1,0,0,1,0
21178,2020-11-16 19:50,1020022301,1,1,347.4348,0,0,1,1,0,1,1,0
21178,2020-11-16 19:50,1020022301,1,1,347.4348,0,0,1,1,0,1,1,0
21180,2020-11-16 21:45,1010018403,2,1,119.2319,0,0,0,0,1,0,0,0
21180,2020-11-16 21:45,1010018403,2,1,119.2319,0,0,0,0,1,0,0,0
21182,2020-11-16 21:50,1180088800,0,1,262.4418,1,0,0,0,1,0,0,0
21182,2020-11-16 21:50,1180088800,0,1,262.4418,1,0,0,0,1,0,0,0
21184,2020-11-17 7:05,1210065500,0,0,546.667,0,0,0,0,0,0,0,0
21186,2020-11-17 7:15,1160002404,1,1,186.9428,0,0,1,0,0,0,1,0
21188,2020-11-17 8:20,1160007504,1,1,78.2045,0,0,1,0,0,0,0,0
21188,2020-11-17 8:20,1160007504,1,1,78.2045,0,0,1,0,0,0,0,0
21190,2020-11-17 8:25,1220055300,0,2,132.7251,0,0,0,0,0,0,0,0
21190,2020-11-17 8:25,1220055300,0,2,132.7251,0,0,0,0,0,0,0,0
21192,2020-11-17 8:45,1150407401,2,1,223.6039,0,0,0,0,0,0,0,0
21192,2020-11-17 8:45,1150407401,2,1,223.6039,0,0,0,0,0,0,0,0
21194,2020-11-17 8:55,1020009203,1,1,202.6022,1,0,1,1,0,0,1,0
21194,2020-11-17 8:55,1020009203,1,1,202.6022,1,0,1,1,0,0,1,0
21196,2020-11-17 9:05,1080011802,0,3,395.2391,0,0,1,1,1,1,1,0
21196,2020-11-17 9:05,1080011802,0,3,395.2391,0,0,1,1,1,1,1,0
21196,2020-11-17 9:05,1080011802,0,3,395.2391,0,0,1,1,1,1,1,0
21196,2020-11-17 9:05,1080011802,0,3,395.2391,0,0,1,1,1,1,1,0
21196,2020-11-17 9:05,1080011802,0,3,395.2391,0,0,1,1,1,1,1,0
21201,2020-11-17 9:10,1170013000,0,3,214.7803,0,0,1,0,1,0,1,0
21201,2020-11-17 9:10,1170013000,0,3,214.7803,0,0,1,0,1,0,1,0
21201,2020-11-17 9:10,1170013000,0,3,214.7803,0,0,1,0,1,0,1,0
21205,2020-11-17 9:15,1230006712,1,2,115.4542,0,0,1,0,1,0,0,0
21205,2020-11-17 9:15,1230006712,1,2,115.4542,0,0,1,0,1,0,0,0
21205,2020-11-17 9:15,1230006712,1,2,115.4542,0,0,1,0,1,0,0,0
21209,2020-11-17 9:25,1110006502,1,1,203.7407,0,0,1,0,1,0,1,0
21209,2020-11-17 9:25,1110006502,1,1,203.7407,0,0,1,0,1,0,1,0
21211,2020-11-17 9:30,1000003301,1,3,47.5661,0,0,0,0,1,0,0,0
21211,2020-11-17 9:30,1000003301,1,3,47.5661,0,0,0,0,1,0,0,0
21213,2020-11-17 9:40,1180057300,0,3,263.5944,1,0,1,0,1,0,1,0
21215,2020-11-17 9:45,1130025802,3,1,94.7811,0,0,1,0,1,0,0,0
21215,2020-11-17 9:45,1130025802,3,1,94.7811,0,0,1,0,1,0,0,0
21217,2020-11-17 9:50,1210062700,0,1,832.4402,0,1,0,0,1,0,0,0
21217,2020-11-17 9:50,1210062700,0,1,832.4402,0,1,0,0,1,0,0,0
21219,2020-11-17 10:05,1170005106,1,0,174.418,0,0,1,1,1,0,1,0
21219,2020-11-17 10:05,1170005106,1,0,174.418,0,0,1,1,1,0,1,0
21221,2020-11-17 10:20,1010005401,3,1,100.6118,0,0,0,0,0,0,0,0
21223,2020-11-17 10:25,1150007803,0,1,205.2801,1,0,1,0,0,0,0,0
21224,2020-11-17 10:30,1110074100,0,3,113.0802,0,0,0,0,1,0,0,0
21224,2020-11-17 10:30,1110074100,0,3,113.0802,0,0,0,0,1,0,0,0
21226,2020-11-17 10:40,1190025500,0,4,47.2327,0,0,1,0,0,0,1,0
21226,2020-11-17 10:40,1190025500,0,4,47.2327,0,0,1,0,0,0,1,0
21228,2020-11-17 10:45,1000012101,3,1,158.4665,0,0,0,0,0,0,0,0
21228,2020-11-17 10:45,1000012101,3,1,158.4665,0,0,0,0,0,0,0,0
21228,2020-11-17 10:45,1000012101,3,1,158.4665,0,0,0,0,0,0,0,0
21228,2020-11-17 10:45,1000012101,3,1,158.4665,0,0,0,0,0,0,0,0
21232,2020-11-17 11:15,1140001405,1,0,74.0486,0,0,0,0,0,0,0,0
21232,2020-11-17 11:15,1140001405,1,0,74.0486,0,0,0,0,0,0,0,0
21234,2020-11-17 11:25,1180048700,0,3,238.7696,1,0,1,0,1,0,0,0
21236,2020-11-17 11:30,1020021202,1,1,72.1841,0,0,0,0,0,0,0,0
21236,2020-11-17 11:30,1020021202,1,1,72.1841,0,0,0,0,0,0,0,0
21240,2020-11-17 12:10,1070060500,0,3,141.6115,0,0,1,0,0,0,1,0
21240,2020-11-17 12:10,1070060500,0,3,141.6115,0,0,1,0,0,0,1,0
21242,2020-11-17 12:20,1110038500,0,3,463.5393,1,0,1,1,1,0,1,0
21244,2020-11-17 12:30,1140015001,3,1,31.5815,0,0,0,0,1,0,0,0
21244,2020-11-17 12:30,1140015001,3,1,31.5815,0,0,0,0,1,0,0,0
21246,2020-11-17 12:45,1220026902,2,1,203.0491,0,0,1,0,1,0,1,0
21246,2020-11-17 12:45,1220026902,2,1,203.0491,0,0,1,0,1,0,1,0
21248,2020-11-17 12:50,1150013801,1,3,254.139,1,0,0,1,0,1,0,0
21248,2020-11-17 12:50,1150013801,1,3,254.139,1,0,0,1,0,1,0,0
21250,2020-11-17 12:55,1080009202,0,3,210.7386,0,1,1,0,1,0,1,0
21250,2020-11-17 12:55,1080009202,0,3,210.7386,0,1,1,0,1,0,1,0
21250,2020-11-17 12:55,1080009202,0,3,210.7386,0,1,1,0,1,0,1,0
21250,2020-11-17 12:55,1080009202,0,3,210.7386,0,1,1,0,1,0,1,0
21254,2020-11-17 13:00,1060007200,0,3,297.6494,0,0,1,0,0,0,1,0
21254,2020-11-17 13:00,1060007200,0,3,297.6494,0,0,1,0,0,0,1,0
21256,2020-11-17 13:10,1170005101,0,0,214.7488,0,0,1,0,0,0,0,0
21256,2020-11-17 13:10,1170005101,0,0,214.7488,0,0,1,0,0,0,0,0
21258,2020-11-17 13:35,1020012402,1,1,262.8336,0,0,1,1,1,0,1,0
21258,2020-11-17 13:35,1020012402,1,1,262.8336,0,0,1,1,1,0,1,0
21260,2020-11-17 14:00,1220339800,1,1,61.8476,0,0,1,0,0,0,1,0
21260,2020-11-17 14:00,1220339800,1,1,61.8476,0,0,1,0,0,0,1,0
21262,2020-11-17 14:40,1150052900,1,1,285.7607,0,0,0,0,0,0,1,0
21264,2020-11-17 14:50,1120017500,0,4,174.2835,0,0,1,0,0,0,0,0
21266,2020-11-17 14:55,1230011503,1,1,223.6149,0,0,0,1,1,0,0,0
21266,2020-11-17 14:55,1230011503,1,1,223.6149,0,0,0,1,1,0,0,0
21266,2020-11-17 14:55,1230011503,1,1,223.6149,0,0,0,1,1,0,0,0
21266,2020-11-17 14:55,1230011503,1,1,223.6149,0,0,0,1,1,0,0,0
21270,2020-11-17 15:05,1110036400,0,3,534.5655,1,1,1,0,1,0,1,0
21270,2020-11-17 15:05,1110036400,0,3,534.5655,1,1,1,0,1,0,1,0
21270,2020-11-17 15:05,1110036400,0,3,534.5655,1,1,1,0,1,0,1,0
21270,2020-11-17 15:05,1110036400,0,3,534.5655,1,1,1,0,1,0,1,0
21274,2020-11-17 15:20,1010002702,3,1,309.9417,0,1,1,0,1,0,1,0
21274,2020-11-17 15:20,1010002702,3,1,309.9417,0,1,1,0,1,0,1,0
21276,2020-11-17 16:05,1170024800,0,3,391.4813,1,0,1,1,1,0,0,0
21276,2020-11-17 16:05,1170024800,0,3,391.4813,1,0,1,1,1,0,0,0
21278,2020-11-17 16:25,1110013604,0,3,390.1968,1,0,1,1,1,0,1,0
21278,2020-11-17 16:25,1110013604,0,3,390.1968,1,0,1,1,1,0,1,0
21278,2020-11-17 16:25,1110013604,0,3,390.1968,1,0,1,1,1,0,1,0
21282,2020-11-17 16:30,1020007900,1,1,151.6484,0,0,0,0,0,0,0,0
21282,2020-11-17 16:30,1020007900,1,1,151.6484,0,0,0,0,0,0,0,0
21284,2020-11-17 17:30,1230092700,0,1,21.0551,0,0,0,0,0,0,0,0
21284,2020-11-17 17:30,1230092700,0,1,21.0551,0,0,0,0,0,0,0,0
21286,2020-11-17 17:40,1180040802,2,1,225.7309,0,0,1,0,1,0,0,0
21288,2020-11-17 17:45,1050049300,1,0,593.1066,0,0,1,0,0,0,1,0
21288,2020-11-17 17:45,1050049300,1,0,593.1066,0,0,1,0,0,0,1,0
21290,2020-11-17 17:50,1030013300,1,0,488.899,0,1,1,1,1,0,1,0
21290,2020-11-17 17:50,1030013300,1,0,488.899,0,1,1,1,1,0,1,0
21292,2020-11-17 17:55,1160053900,0,3,180.6281,0,0,1,1,1,0,1,0
21294,2020-11-17 18:15,1040016902,0,0,740.1896,1,0,1,1,1,1,1,0
21294,2020-11-17 18:15,1040016902,0,0,740.1896,1,0,1,1,1,1,1,0
21296,2020-11-17 18:35,1000004602,3,3,212.1077,0,0,1,0,1,0,0,0
21296,2020-11-17 18:35,1000004602,3,3,212.1077,0,0,1,0,1,0,0,0
21298,2020-11-17 18:45,1000002301,3,1,173.9865,0,0,1,0,0,0,1,0
21298,2020-11-17 18:45,1000002301,3,1,173.9865,0,0,1,0,0,0,1,0
21300,2020-11-17 18:50,1180024103,0,3,80.4853,1,0,0,0,1,0,1,0
21300,2020-11-17 18:50,1180024103,0,3,80.4853,1,0,0,0,1,0,1,0
21302,2020-11-17 19:25,1150091200,0,3,119.4477,1,0,0,0,0,0,0,0
21304,2020-11-17 19:30,1070018401,3,1,69.2482,0,0,0,0,0,0,0,0
21304,2020-11-17 19:30,1070018401,3,1,69.2482,0,0,0,0,0,0,0,0
21304,2020-11-17 19:30,1070018401,3,1,69.2482,0,0,0,0,0,0,0,0
21304,2020-11-17 19:30,1070018401,3,1,69.2482,0,0,0,0,0,0,0,0
21308,2020-11-17 19:40,1180026503,1,0,237.6237,0,0,1,1,1,0,1,0
21310,2020-11-17 19:50,1110019100,0,3,63.747,1,0,1,0,0,0,1,0
21312,2020-11-17 20:00,1240031400,0,3,397.0022,0,0,0,0,0,0,0,0
21314,2020-11-17 20:55,1090011503,3,1,104.3178,0,0,1,0,0,0,0,0
21314,2020-11-17 20:55,1090011503,3,1,104.3178,0,0,1,0,0,0,0,0
21316,2020-11-18 3:30,1050038702,0,2,155.9464,0,0,1,0,0,0,1,0
21316,2020-11-18 3:30,1050038702,0,2,155.9464,0,0,1,0,0,0,1,0
21318,2020-11-18 6:55,1230013003,1,2,57.9308,0,0,0,0,0,0,0,0
21320,2020-11-18 7:45,1160270100,0,3,269.8263,0,0,0,1,0,0,0,0
21322,2020-11-18 7:55,1100025002,1,3,52.0999,0,0,0,0,0,0,0,0
21322,2020-11-18 7:55,1100025002,1,3,52.0999,0,0,0,0,0,0,0,0
21324,2020-11-18 8:00,1040009004,1,1,98.6982,0,0,0,0,0,0,0,0
21324,2020-11-18 8:00,1040009004,1,1,98.6982,0,0,0,0,0,0,0,0
21326,2020-11-18 8:40,1230016101,0,1,117.0196,0,0,0,0,0,0,0,0
21326,2020-11-18 8:40,1230016101,0,1,117.0196,0,0,0,0,0,0,0,0
21328,2020-11-18 8:45,1090018100,0,3,72.7571,0,0,0,0,0,0,0,0
21330,2020-11-18 9:15,1220091200,0,3,303.1616,1,0,1,0,1,0,1,0
21330,2020-11-18 9:15,1220091200,0,3,303.1616,1,0,1,0,1,0,1,0
21330,2020-11-18 9:15,1220091200,0,3,303.1616,1,0,1,0,1,0,1,0
21334,2020-11-18 9:30,1150060200,1,0,546.0873,0,0,1,1,0,0,1,0
21334,2020-11-18 9:30,1150060200,1,0,546.0873,0,0,1,1,0,0,1,0
21334,2020-11-18 9:30,1150060200,1,0,546.0873,0,0,1,1,0,0,1,0
21334,2020-11-18 9:30,1150060200,1,0,546.0873,0,0,1,1,0,0,1,0
21338,2020-11-18 9:40,1110005000,3,1,376.6135,0,0,0,0,0,0,0,0
21338,2020-11-18 9:40,1110005000,3,1,376.6135,0,0,0,0,0,0,0,0
21340,2020-11-18 10:00,1050012900,3,1,597.117,0,0,1,0,0,0,1,0
21343,2020-11-18 13:25,1220028202,3,1,118.2508,0,0,0,0,0,0,0,0
21345,2020-11-18 13:35,1070046200,0,3,323.5604,1,0,1,1,0,0,0,0
21346,2020-11-18 13:40,1040004603,0,0,190.5154,1,0,0,0,0,0,0,0
21347,2020-11-18 14:00,1210003800,0,1,174.3774,0,0,0,0,0,0,0,0
21348,2020-11-18 14:05,1050020906,1,0,109.2902,0,0,0,0,0,0,1,0
21349,2020-11-18 14:30,1230027402,2,1,198.8615,0,1,1,0,1,0,0,0
